id,table,current_name,proposed_name,category,current_description,proposed_description
"\"d01237f1-884d-432f-b29b-c3d61432fb95\",\"tools\",\"Compost Building\",\"Compost Building\",\"Infrastructure\",\"Where we produce compost\",\"Where we produce compost\""
"\"6a51d4d0-31b5-4786-b953-c5f69cb1255b\",\"tools\",\"Composter\",\"Composter\",\"Combustion Engine\",\"\",\"Combustion Engine tool/equipment\""
"\"5de58d86-4345-408f-a0ad-6c47b8ea934e\",\"tools\",\"Compost Presser\",\"Compost Presser\",\"Combustion Engine\",\"\",\"Combustion Engine tool/equipment\""
"\"f8234c76-d781-4e22-9731-895d2af13f46\",\"tools\",\"Compost Tea Brewer\",\"Compost Tea Brewer\",\"Electric Tool\",\"Given by the DA\",\"Given by the DA\""
"\"a14a0795-5f5e-4cb4-82cd-f1e9778fdf9a\",\"tools\",\"Computer Bin Box\",\"Computer Bin Box\",\"\",\"\",\"\""
"\"751b063a-5123-4ed7-bc28-865a815307bd\",\"tools\",\"Concrete Drill \",\"Concrete Drill \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"0f980fb4-f090-4958-ae72-eaa84512b39c\",\"tools\",\"Concrete Mixer \",\"Concrete Mixer \",\"Hand Tools\",\"manual mixer\",\"manual mixer\""
"\"8ca9bd98-b3f7-4e07-ac0c-faa7c83fa978\",\"tools\",\"Cordless Drill \",\"Cordless Drill \",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"2c77c25a-2273-48e0-bdd4-12c12564289f\",\"tools\",\"Cpu\",\"Cpu\",\"\",\"I heard a beep when attending to boot\",\"I heard a beep when attending to boot\""
"\"fc298f3e-ef49-4e93-adcd-5a6279f90d25\",\"tools\",\"Craftsman Compression Tester\",\"Craftsman Compression Tester\",\"Container\",\"A compression tester for various sockets\",\"A compression tester for various sockets\""
"\"815866f7-6f29-4ef2-aae9-4d04bab7cf7e\",\"tools\",\"Crescent Wrench Large\",\"Crescent Wrench Large\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"b62e996d-43e3-479d-8da4-f9a03bdf6de6\",\"tools\",\"Crescent Wrench Medium \",\"Crescent Wrench Medium \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d4d052f4-3bbc-421a-a02b-72af3587d74a\",\"tools\",\"Cresent Wrench\",\"Cresent Wrench\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"681355db-5c48-4468-9554-f941b4c64165\",\"tools\",\"Cresent Wrench\",\"Cresent Wrench\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"f16a8dd1-edc5-4175-97b9-7b1717b8b5e4\",\"tools\",\"Crow Bar\",\"Crow Bar\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"7639d731-616f-4ef3-99bc-f7a20db02d9a\",\"tools\",\"Cultivator \",\"Cultivator \",\"Vehicle\",\"Tiller well \",\"Tiller well \""
"\"3f33925b-b79b-4765-9efa-f4100013ee34\",\"tools\",\"Culvert Bridge\",\"Culvert Bridge\",\"Infrastructure\",\"This is the culvert bridge we have. It is being added so we can attach issues.\",\"This is the culvert bridge we have. It is being added so we can attach issues.\""
"\"b6e50c1a-5ea5-48d8-a4b6-779cb8c16d1a\",\"tools\",\"Cup Brush Crimped Wire\",\"Cup Brush Crimped Wire\",\"Hand Tools\",\"Wire made\",\"Wire made\""
"\"9b81615a-02d7-46c6-bac9-19df482ec524\",\"tools\",\"Deep Tilling Blade \",\"Deep Tilling Blade \",\"\",\"For tiller 2pcs\",\"For tiller 2pcs\""
"\"a2edef50-202a-4faf-84fe-545f942ef991\",\"tools\",\"Diagnostic Otoscope\",\"Diagnostic Otoscope\",\"\",\"\",\"\""
"\"c3c9c927-ad9d-4779-abec-65d34c24a35e\",\"tools\",\"Diamond Glass Cutter\",\"Diamond Glass Cutter\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"c25509f6-26c7-4bfc-8a27-fa725097c26c\",\"tools\",\"Diamond Glass Cutter \",\"Diamond Glass Cutter \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"81382a9d-b44c-4a4f-8bc6-afac79d5cc43\",\"tools\",\"Diesel Jerry Can Container\",\"Diesel Jerry Can Container\",\"\",\"A yellow jerry can that was used to store unleaded gasoline.\",\"A yellow jerry can that was used to store unleaded gasoline.\""
"\"6ebd733a-b48d-43b9-be8e-237238ea3f6e\",\"tools\",\"Digital Kitchen Scale\",\"Digital Kitchen Scale\",\"Electric Tool\",\"Ozerri \nModel: ZK14-S\nBattery: 2 AAA\nCapacity 6kg\nGraduation: 1g\",\"Ozerri \nModel: ZK14-S\nBattery: 2 AAA\nCapacity 6kg\nGraduation: 1g\""
"\"c654050c-4365-4d3c-8484-152142e4327a\",\"tools\",\"Digital Multimeter \",\"Digital Multimeter \",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"1e514d08-56e3-4f6f-91bc-aca39444ff7d\",\"tools\",\"Disk Brake Pad Spreader\",\"Disk Brake Pad Spreader\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"40cc04ab-7d06-4ea8-b59e-225341a14173\",\"tools\",\"D-Link Router \",\"D-Link Router \",\"Electric Tool\",\"This has been setup as a static IP on the router and in the archer DHCP server as 192.168.0.74. When the DHCP server is disabled, the internet port is disabled so it needs to be connected on a lan port. \",\"This has been setup as a static IP on the router and in the archer DHCP server as 192.168.0.74. When the DHCP server is disabled, the internet port is disabled so it needs to be connected on a lan port. \""
"\"891a278d-affc-492e-85db-69e1fca27bcf\",\"tools\",\"Door Closer\",\"Door Closer\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"5338b70a-0886-4b8e-83f8-7a76978a1516\",\"tools\",\"Drag Bar\",\"Drag Bar\",\"Vehicle\",\"For tiller suport\",\"For tiller suport\""
"\"40741450-6e84-4427-bbcf-8e2fa091e3ce\",\"tools\",\"Drill\",\"Drill\",\"Electric Tool\",\"stack. and broken carbon brush\",\"stack. and broken carbon brush\""
"\"7b1cda09-ef85-4a41-a47a-cd3c732b69c2\",\"tools\",\"Drill\",\"Drill\",\"Electric Tool\",\"its find\",\"its find\""
"\"3013c82b-9a5c-4f63-b4ef-3f440bcf4b3d\",\"tools\",\"Drill Bit 4mm\",\"Drill Bit 4mm\",\"\",\"4mm Irwin brand \",\"4mm Irwin brand \""
"\"f48ac1f1-7598-4325-bdf0-708026b52455\",\"tools\",\"Drill Bits 10mm\",\"Drill Bits 10mm\",\"\",\"10mm Irwin brand \",\"10mm Irwin brand \""
"\"a42b90f5-c0de-49f2-927c-a126b30e35f0\",\"tools\",\"Drill Bits 5mm\",\"Drill Bits 5mm\",\"\",\"5mm Irwin brand \",\"5mm Irwin brand \""
"\"0fbd6ba5-1805-42e2-b6ea-3ca98f43fd64\",\"tools\",\"Drill Bits 6mm\",\"Drill Bits 6mm\",\"\",\"6mm Irwin brand \",\"6mm Irwin brand \""
"\"3f6def4e-3d0c-465a-8e3f-2ad3801db974\",\"tools\",\"Drill Bits 9.5mm\",\"Drill Bits 9.5mm\",\"\",\"9.5mm Irwin brand \",\"9.5mm Irwin brand \""
"\"9b7fab11-7b21-4f75-8115-c772e2e749d1\",\"tools\",\"Drill Bit Sharpener \",\"Drill Bit Sharpener \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"fc161b34-09d0-47ce-8797-6a66d69c0de5\",\"tools\",\"Eagle Shovel\",\"Eagle Shovel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"02a226a4-1c47-47e3-b578-f72ab422a5e9\",\"tools\",\"Eagle Shovel\",\"Eagle Shovel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"7d5a4f93-3c20-4571-bd2c-8cfb0d0f310e\",\"tools\",\"Eagle Shovel\",\"Eagle Shovel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"57d76653-4c9f-4b2a-a850-8c17bdb85de4\",\"tools\",\"Eagle Shovel\",\"Eagle Shovel\",\"Hand Tools\",\"Eagle shovel bought for ojts in June 2025\",\"Eagle shovel bought for ojts in June 2025\""
"\"7974d435-b940-4f5f-b3fc-0c27faa37a0f\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"087b13e7-1fe9-423f-80a9-f25d81f11338\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"\",\"\",\"\""
"\"6fcbd33a-f4cf-46fc-8dc1-281d8b6c52ce\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"422c7721-7c11-4e8e-9537-a6afee1eee56\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"1a0d5465-477c-4b31-a9eb-fa2f4b13926a\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"af545cd8-a6b7-4a09-b59f-b6310e4f4592\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"488b2ec1-dc41-4f1c-9491-9d382fd5709d\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"b51433c5-b5a1-4b44-b3b3-46f673e7a736\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4e06b857-dd77-4b3e-ac49-f0cf82019e8a\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"No handle \",\"No handle \""
"\"8cc327ff-9e51-4654-9bd1-3450a8c09d36\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"26bd52ee-3969-46b0-8cb6-23201bf297a8\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"dbbdcb6f-4145-400c-a549-3013ad9d3d92\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"c4d8ceae-ffd5-4414-970a-59a282677942\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d6cd8846-095f-41a6-bf23-94a8b231a068\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4f79dded-ed3e-4914-9522-054844bb6f4a\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"702ff0af-ddba-4250-b4af-7cce1fd7bd4e\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4f2d81f5-e397-48bb-a46a-ea297e1a5600\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"6215bb75-30bd-44c1-94dd-4f536088e157\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"88584703-4553-4eac-a1f9-363a23fef0ed\",\"tools\",\"Eagle Shovel \",\"Eagle Shovel \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"7391c4b8-a5e5-4b89-b7fb-12d2c7f4d827\",\"tools\",\"Ear Protection Gear\",\"Ear Protection Gear\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"58408398-40a0-4bbb-b6be-a1521f395bed\",\"tools\",\"Ear Protection Gear\",\"Ear Protection Gear\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"432089eb-d145-448b-9447-426983e44980\",\"tools\",\"Ear Protection Gear \",\"Ear Protection Gear \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"28a52c8a-193e-49d3-aa07-202525d0e9e7\",\"tools\",\"Electrical Closure Box\",\"Electrical Closure Box\",\"\",\"big\",\"big\""
"\"cd163491-140b-424e-b924-089d8decb241\",\"tools\",\"Electrical Tape \",\"Electrical Tape \",\"Electric Tool\",\"16m\",\"16m\""
"\"3db27621-6de3-4b53-a997-3cd20b2c9a4b\",\"tools\",\"Electric Control Valve\",\"Electric Control Valve\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"23edfeda-f9c4-4789-8027-479de2a868fb\",\"tools\",\"Electric Cooker\",\"Electric Cooker\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"feb70d85-a5ff-491a-b560-88618ca27d73\",\"tools\",\"Electric Drill\",\"Electric Drill\",\"Electric Tool\",\"missing head\",\"missing head\""
"\"7eb25736-82fd-45d0-a5e6-fee0bfd9c049\",\"tools\",\"Electric Drill\",\"Electric Drill\",\"Electric Tool\",\"broken on reverse and missing head\",\"broken on reverse and missing head\""
"\"91106c1b-954f-4175-b179-90ffcb21dbc2\",\"tools\",\"Electric Fan\",\"Electric Fan\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"d9ae3990-46d3-48e8-a7eb-376f3e263977\",\"tools\",\"Electric Fan\",\"Electric Fan\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"82978eba-c067-4902-b9ee-cfe3b10fae9a\",\"tools\",\"Electric Fan \",\"Electric Fan \",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"f4a6c1bc-1e25-483f-b519-b52b4a0024ca\",\"tools\",\"Electric Fence Controller\",\"Electric Fence Controller\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"bfca8f2a-5415-49d9-a03b-11d535e750d4\",\"tools\",\"Electric Impact Drill\",\"Electric Impact Drill\",\"Electric Tool\",\"The chord is disconnected \",\"The chord is disconnected \""
"\"9458c4d6-171c-4316-bd07-a6582963a091\",\"tools\",\"Electric Panel Box\",\"Electric Panel Box\",\"Electric Tool\",\"3X3\",\"3X3\""
"\"4d8e3ee5-c2dd-4c2e-b4d3-d50d5f0f9ea4\",\"tools\",\"Electric Panel Box \",\"Electric Panel Box \",\"Electric Tool\",\"6X6\",\"6X6\""
"\"af38d320-7792-4d05-b6d8-1b9dc355edd9\",\"tools\",\"Electric Planer\",\"Electric Planer\",\"Electric Tool\",\"An electric planer.\",\"An electric planer.\""
"\"a9f22c8f-7890-4776-9d7e-8d76b2683f90\",\"tools\",\"Electric Pope Hoist\",\"Electric Pope Hoist\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"6d50c52f-58ee-44cf-a846-20215ce74733\",\"tools\",\"Empty Stub \",\"Empty Stub \",\"Container\",\"40kgs\",\"40kgs\""
"\"ab400093-3bc2-4d45-aa2a-c992e45e2528\",\"tools\",\"Empty Stub \",\"Empty Stub \",\"Container\",\"35kgs\",\"35kgs\""
"\"2e25da60-9222-42e5-94b5-c059e50d40da\",\"tools\",\"Engraving Set / Dremel\",\"Engraving Set / Dremel\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"88fc7ff7-6d61-4ac2-bcbd-180f8802cfb2\",\"tools\",\"Enthernet Fiber Switch \",\"Enthernet Fiber Switch \",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"f5e9b10a-ef7b-4ef9-88da-112692c04eee\",\"tools\",\"Ethernet Cable\",\"Ethernet Cable\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"863a3ec0-3fae-4235-851d-09bb983edf8d\",\"tools\",\"Ethernet Converter A\",\"Ethernet Converter A\",\"Electric Tool\",\"HTB-3100A\",\"HTB-3100A\""
"\"464f154b-5f85-48f9-9dff-a9387a8e581b\",\"tools\",\"Ethernet Converter A\",\"Ethernet Converter A\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"3da5e38e-8d83-4979-89a6-f76e88768752\",\"tools\",\"Ethernet Converter A\",\"Ethernet Converter A\",\"Electric Tool\",\"HTB-3100A\",\"HTB-3100A\""
"\"e3c97025-f9ef-47cd-9916-bd1910f7d778\",\"tools\",\"Ethernet Converter A+B\",\"Ethernet Converter A+B\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"fb7d745f-ef90-48f0-ac58-83f132c02b51\",\"tools\",\"Ethernet Converter A+B\",\"Ethernet Converter A+B\",\"Electric Tool\",\"DC input 5-12V 1A\",\"DC input 5-12V 1A\""
"\"adbd47c1-4543-4c77-bd4f-9b157eb7b0eb\",\"tools\",\"Ethernet Converter B\",\"Ethernet Converter B\",\"Electric Tool\",\"HTB-3100\",\"HTB-3100\""
"\"4ff864b2-4e2a-4b96-90ca-bdc27e484bce\",\"tools\",\"Ethernet Converter B\",\"Ethernet Converter B\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"48b4c7b2-3ce3-4ec5-a2e9-a715d55dbc09\",\"tools\",\"Expansion Desktop Drive\",\"Expansion Desktop Drive\",\"\",\"\",\"\""
"\"f46c75d1-37d6-4007-8eca-2ede326ffce2\",\"tools\",\"Extension Wire\",\"Extension Wire\",\"Electric Tool\",\"White color 5 meters\",\"White color 5 meters\""
"\"2202c612-ef94-47d6-bcb5-d33624e28132\",\"tools\",\"Extension Wire\",\"Extension Wire\",\"Electric Tool\",\"fix\",\"fix\""
"\"37be8b0e-82a8-4dd0-8ade-0a5a881a7c35\",\"tools\",\"Eye Gear\",\"Eye Gear\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"d9fec865-5fc9-42f9-a620-d7b1f46af9a9\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"2fe7188f-9768-482f-9a75-a682f58ccee3\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"75afccda-0e0e-4793-a6a2-ab3fdbea2f05\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"\",\"\",\"\""
"\"13070229-8173-40c9-a4f9-efc260a13e96\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"\",\"\",\"\""
"\"505370cc-7787-46ef-9d58-7133a8dc66e7\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"2c6de59f-6b46-45f0-b40e-ebecd4d366dd\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"\",\"\",\"\""
"\"3d2acd6a-042e-4b96-ad31-0af5cce4671f\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"Combustion Engine\",\"\",\"Combustion Engine tool/equipment\""
"\"63a78a66-aaa0-4667-9253-f6c2a6c600f8\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4c79d3db-0cb7-4c98-930d-27b65ed5e9c6\",\"tools\",\"Eye Glasses \",\"Eye Glasses \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"20e3e4de-80f0-420b-a592-b1fe105f92c6\",\"tools\",\"Farm\",\"Farm\",\"Infrastructure\",\"\",\"Infrastructure tool/equipment\""
"\"33f5116e-2c30-421a-8359-6031d17b52e7\",\"tools\",\"Farm Entrance\",\"Farm Entrance\",\"Infrastructure\",\"This includes the bridge, parking area and path\",\"This includes the bridge, parking area and path\""
"\"2fe99f1e-3fa3-40bb-93b2-6e7ed99f084f\",\"tools\",\"Farm Store\",\"Farm Store\",\"Infrastructure\",\"\",\"Infrastructure tool/equipment\""
"\"b0c68fb8-0611-4f5d-bcd0-00670e3df649\",\"tools\",\"Farm Ubuntu Server Computer\",\"Farm Ubuntu Server Computer\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"ed8ed03f-7bfe-419d-9311-21d0089e0def\",\"tools\",\"Feather Or Cloth Duster\",\"Feather Or Cloth Duster\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"368f2d65-e135-4f6d-80e0-cce59708cc15\",\"tools\",\"Feeler Gauge \",\"Feeler Gauge \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"63fcc885-657e-497a-a8fc-651924abf136\",\"tools\",\"Fiberoptic Stripper\",\"Fiberoptic Stripper\",\"Hand Tools\",\"Rusty\",\"Rusty\""
"\"7984ea5c-4a5a-4c3d-ab6c-faf31175c8a5\",\"tools\",\"Fiber Toolkit Set\",\"Fiber Toolkit Set\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"77d666a3-ca2f-40fe-bcda-7fbae1ec1e9a\",\"tools\",\"Fiber Toolkit Set\",\"Fiber Toolkit Set\",\"Hand Tools\",\"complete set\",\"complete set\""
"\"f01a2aba-3feb-435a-94f3-83d03edb2c69\",\"tools\",\"Fiber / T Transceiver 2a+B\",\"Fiber / T Transceiver 2a+B\",\"\",\"3 optical (2A +B)\",\"3 optical (2A +B)\""
"\"db3f693a-7367-4d7d-b478-4760016c4f74\",\"tools\",\"File\",\"File\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"3dda137a-6923-47f0-ba9f-f2098317cc3b\",\"tools\",\"File\",\"File\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"204bd6ff-7e42-49f8-9a48-10c4995d02c5\",\"tools\",\"File\",\"File\",\"\",\"\",\"\""
"\"7dae60b8-51ac-4a1d-9aed-0d7ae4dc3984\",\"tools\",\"File\",\"File\",\"\",\"\",\"\""
"\"e9866607-593f-4e13-bf6e-fd2f8e1fc4fb\",\"tools\",\"Finishing Trowel\",\"Finishing Trowel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"c07a9b50-b90d-471d-aad8-aa5dafb232b4\",\"tools\",\"Finishing Trowel\",\"Finishing Trowel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"51ca57aa-4c06-44b8-8ac0-4ec5270ee29d\",\"tools\",\"Finishing Trowel\",\"Finishing Trowel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"0e399368-0bb1-46fe-88e4-f860b62f8f6e\",\"tools\",\"Fire Extinguisher \",\"Fire Extinguisher \",\"\",\"1.5 kgs \",\"1.5 kgs \""
"\"13a96c0f-c0f7-4a5f-b365-595976ff0ade\",\"tools\",\"Fishing Rod\",\"Fishing Rod\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"0f9086b6-8241-4070-b926-75327f06dbf2\",\"tools\",\"Fish Irator\",\"Fish Irator\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"25620ce0-daca-4452-bf68-75690a66326a\",\"tools\",\"Flat Screw \",\"Flat Screw \",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"fe6bab90-59cc-4d0f-9c90-4bf29aeb020c\",\"tools\",\"Flat Screw Driver\",\"Flat Screw Driver\",\"Hand Tools\",\"bluw\",\"bluw\""
"\"c42d82c7-32f2-4d5c-b970-a8c8fd4ffc90\",\"tools\",\"Flickering Candles With Remote\",\"Flickering Candles With Remote\",\"Electric Tool\",\"The candles take 2 AA and the remote takes 2 AAA. To avoid losing the remote, it is counted as an asset with a location.\",\"The candles take 2 AA and the remote takes 2 AAA. To avoid losing the remote, it is counted as an asset with a location.\""
"\"81c6b933-872a-4a38-b6cd-9a3dc998cbd4\",\"tools\",\"Floor Drain \",\"Floor Drain \",\"Hand Tools\",\"3 pcs small drains\",\"3 pcs small drains\""
"\"aebb7497-66b7-49b8-a49c-fc3509abfed7\",\"tools\",\"Foam Chair\",\"Foam Chair\",\"Hand Tools\",\"The common agriculture items should be outside of the shed. The writing says RC so switching the sn to match.\",\"The common agriculture items should be outside of the shed. The writing says RC so switching the sn to match.\""
"\"2d68ee5e-c02f-439b-b88f-191a79258dfd\",\"tools\",\"Foem Chair \",\"Foem Chair \",\"\",\"\",\"\""
"\"b3c8dbb8-b30f-4e51-91c7-9770e4e37589\",\"tools\",\"Folding Pruning Saw\",\"Folding Pruning Saw\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"4de34fa2-3c3c-448e-b822-b64775f5bc41\",\"tools\",\"Folding Pruning Saw\",\"Folding Pruning Saw\",\"\",\"8 inch Creston\",\"8 inch Creston\""
"\"ade12c18-81a4-46c6-8703-ad4d4727deb9\",\"tools\",\"Food Dryer\",\"Food Dryer\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"a921f3d0-a23f-4445-bb6c-3521d9572dfa\",\"tools\",\"Food Thermometer \",\"Food Thermometer \",\"Hand Tools\",\"For cooking \",\"For cooking \""
"\"d98962e4-5269-401f-a4c8-225b43a655b7\",\"tools\",\"Foot Pump\",\"Foot Pump\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"07db2065-6115-47e9-a44f-aa2ad4f7c1e1\",\"tools\",\"Front Door Lock\",\"Front Door Lock\",\"Hand Tools\",\"Front door lock\",\"Front door lock\""
"\"6ffe48f9-a60a-4af8-9bf2-73ba457ac5f2\",\"tools\",\"Frother\",\"Frother\",\"Electric Tool\",\"\",\"Electric Tool tool/equipment\""
"\"5fe39980-e4c8-49b1-9995-3fd0d3aab881\",\"tools\",\"Fruit Picker Bag 01\",\"Fruit Picker Bag 01\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"021cd681-27f4-4200-b0bb-3fe7341007ee\",\"tools\",\"Fruit Picker Bag 02\",\"Fruit Picker Bag 02\",\"\",\"\",\"\""
"\"e1267a00-1f54-4a74-831f-6a87aba3139d\",\"tools\",\"Fruit Picker Bag 03\",\"Fruit Picker Bag 03\",\"\",\"\",\"\""
"\"c5f62de4-fcd2-4acc-acfc-bcfa57bc3e7d\",\"tools\",\"Fuel Filter \",\"Fuel Filter \",\"Vehicle\",\"\",\"Vehicle tool/equipment\""
"\"f2a76c10-cc15-4197-ab9f-549d861e3f1c\",\"tools\",\"Fuel Filter \",\"Fuel Filter \",\"Vehicle\",\"\",\"Vehicle tool/equipment\""
"\"321b8264-423d-4d85-a027-32d542b92168\",\"tools\",\"Funnel\",\"Funnel\",\"Hand Tools\",\"\",\"Hand Tools tool/equipment\""
"\"1e331145-21fc-46a5-be22-7235b5b703ac\",\"tools\",\"Funnel \",\"Funnel \",\"Hand Tools\",\"Blue\",\"Blue\""
